k,measurement,mean,lb,ub
0,Cumulative_distance,1.0,1.0,1.0
5,Cumulative_distance,0.9634210661972854,0.955530697660587,0.9713114347339838
10,Cumulative_distance,0.9004579226255959,0.8876351942899835,0.9132806509612083
15,Cumulative_distance,0.8084868699200386,0.7904442882786732,0.826529451561404
20,Cumulative_distance,0.7277775519170381,0.7032258078766682,0.7523292959574079
25,Cumulative_distance,0.6678336396432031,0.6322332316221486,0.7034340476642575
30,Cumulative_distance,0.5961459526450242,0.5628931932396591,0.6293987120503893
