0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
0.0,5,15,1.0,1.0,1.0
0.0,5,20,1.0,1.0,1.0
0.0,5,5,1.0,1.0,1.0
0.0,5,10,1.0,1.0,1.0
