k,measurement,mean,lb,ub
0,Jaccard,1.0,1.0,1.0
10,Jaccard,0.9527272727272726,0.9368230883220259,0.9686314571325194
20,Jaccard,0.9109090909090907,0.8927835073869238,0.9290346744312575
30,Jaccard,0.8827272727272727,0.863719824427703,0.9017347210268424
40,Jaccard,0.8530303030303031,0.8344755196316822,0.8715850864289241
50,Jaccard,0.8239393939393937,0.8065778949320966,0.8413008929466909
60,Jaccard,0.7784848484848486,0.7586493057277374,0.7983203912419597
70,Jaccard,0.756923076923077,0.737235521893305,0.7766106319528491
80,Jaccard,0.7476689976689976,0.7279093215032162,0.7674286738347791
