k,measurement,mean,lb,ub
0,Jaccard,1.0,1.0,1.0
10,Jaccard,0.9545454545454546,0.9388450983715367,0.9702458107193724
20,Jaccard,0.8975757575757577,0.8774825728469096,0.9176689423046058
30,Jaccard,0.8524242424242423,0.8318839375877782,0.8729645472607064
40,Jaccard,0.813030303030303,0.7981036756985675,0.8279569303620384
50,Jaccard,0.7793939393939394,0.76449118498514,0.7942966938027388
60,Jaccard,0.7580419580419583,0.7423236511701061,0.7737602649138104
70,Jaccard,0.7434965034965036,0.7260344226949788,0.7609585842980285
80,Jaccard,0.7396736596736598,0.7183967718462144,0.7609505475011052
