k,measurement,mean,lb,ub
0,Jaccard,1.0,1.0,1.0
10,Jaccard,0.26904708037060976,0.2508713322800247,0.28722282846119485
20,Jaccard,0.18339942994741754,0.16698101442545876,0.1998178454693763
30,Jaccard,0.1435810113519092,0.12889650288081164,0.15826551982300677
40,Jaccard,0.11610509115927072,0.10101247413027402,0.1311977081882674
50,Jaccard,0.0984049299322777,0.0851138787649429,0.1116959810996125
60,Jaccard,0.08125501662653364,0.06965533456946113,0.09285469868360616
70,Jaccard,0.06899860590588962,0.05514038574899934,0.08285682606277989
70,Jaccard,0.06899860590588962,0.05514038574899934,0.08285682606277989
