0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,0.963627382493754
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,0.9725772011846522
5.0,0.9757971875883551
5.0,1.0
5.0,0.9245198513376284
5.0,1.0
5.0,1.0
5.0,0.9245198513376284
5.0,0.8185724551683099
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,0.9757971875883551
5.0,0.9245198513376284
5.0,0.9757971875883551
5.0,1.0
5.0,1.0
5.0,0.9717352077259328
5.0,1.0
5.0,0.9725772011846522
5.0,0.907723766399369
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,0.9245198513376284
5.0,1.0
5.0,1.0
5.0,0.9757971875883551
5.0,1.0
5.0,1.0
5.0,1.0
5.0,0.9245198513376284
5.0,0.9757971875883551
5.0,0.9725772011846522
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,0.907723766399369
5.0,1.0
5.0,0.9757971875883551
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,0.9725772011846522
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,0.9717352077259328
5.0,0.9725772011846522
5.0,1.0
5.0,1.0
5.0,0.9190305561062344
5.0,1.0
5.0,1.0
5.0,1.0
5.0,1.0
5.0,0.9717352077259328
5.0,1.0
5.0,1.0
5.0,0.9245198513376284
5.0,1.0
5.0,1.0
