k,measurement,mean,lb,ub
0,RBO,1.0,1.0,1.0
5,RBO,0.6912670963340629,0.6721674387954966,0.7103667538726293
10,RBO,0.5248996910494037,0.4941171551059799,0.5556822269928275
15,RBO,0.3937303127686524,0.3602081697655146,0.42725245577179016
20,RBO,0.3113858531360519,0.27348176842673816,0.3492899378453656
25,RBO,0.20843278997215064,0.159397845478792,0.2574677344655093
30,RBO,0.07976023637724106,0.030351569086181245,0.12916890366830086
