id,utility,view
1,0.7997090221480074,thal_oldpeak_sum
2,0.694269882492712,thal_age_sum
3,0.6896232489956937,thal_thalach_sum
4,0.6853002335987076,thal_restbp_sum
5,0.6763048123492669,thal_chol_sum
6,0.6426781606455902,cp_chol_sum
7,0.626579412114382,cp_restbp_sum
8,0.6253217930651916,exang_chol_sum
9,0.6121120197159586,exang_oldpeak_sum
10,0.6067753565959316,cp_oldpeak_sum
11,0.5966198585034908,ca_oldpeak_sum
12,0.5940641684815196,slope_restbp_sum
13,0.5912874899765798,cp_age_sum
14,0.5843942256665,exang_restbp_sum
15,0.5765416288048136,slope_age_sum
16,0.5631095439787673,cp_thalach_sum
17,0.5607684828280832,slope_chol_sum
18,0.5601955435202821,restecg_thalach_sum
19,0.5501212388732121,ca_chol_sum
20,0.5422601338996114,restecg_restbp_sum
21,0.5410175617686306,ca_age_sum
22,0.5401831575386125,ca_thalach_sum
23,0.5369567891169287,exang_age_sum
24,0.5344012890948352,restecg_oldpeak_sum
25,0.5335610768349025,restecg_age_sum
26,0.5315726248984535,exang_thalach_sum
27,0.5268881140164962,ca_restbp_sum
28,0.5266897619383341,slope_thalach_sum
29,0.5104790584714716,restecg_chol_sum
30,0.45265675862108573,slope_oldpeak_sum
31,0.4229204618397708,sex_chol_sum
32,0.3988442495191425,sex_age_sum
33,0.3396096085358099,sex_thalach_sum
34,0.32435130224046615,sex_oldpeak_sum
35,0.30163729638750625,restecg_chol_max
36,0.29220570138216706,sex_restbp_sum
37,0.28869465003784733,restecg_oldpeak_avg
38,0.2877750524526249,thal_oldpeak_max
39,0.2853929251531319,restecg_restbp_max
40,0.270627579100284,restecg_oldpeak_max
41,0.2701732098278166,restecg_thalach_max
42,0.2669410787053356,restecg_age_max
43,0.24931640584818132,restecg_restbp_avg
44,0.24483703697074075,restecg_chol_avg
45,0.2410937762549999,restecg_thalach_avg
46,0.23987089091750788,restecg_age_avg
47,0.23909059245794684,cp_oldpeak_avg
48,0.22816627043430537,thal_oldpeak_avg
49,0.17385495661412267,ca_chol_max
50,0.1634895580684583,exang_chol_max
51,0.1560362610799934,ca_oldpeak_max
52,0.15442353952981158,cp_oldpeak_max
53,0.14401643692789207,thal_chol_max
54,0.14391294569822546,sex_chol_max
55,0.1402818121053612,sex_oldpeak_max
56,0.12490140699673935,cp_chol_max
57,0.10617393201435874,slope_chol_max
58,0.07806980519757008,ca_oldpeak_avg
59,0.07479352464018985,exang_restbp_max
60,0.0740346843550017,sex_age_max
61,0.06632158763868376,cp_restbp_max
62,0.06520759161001978,fbs_oldpeak_avg
63,0.06444554742925447,ca_restbp_max
64,0.06387646889457678,sex_oldpeak_avg
65,0.061416093469774294,slope_oldpeak_max
66,0.05778657054618805,fbs_thalach_sum
67,0.056734877979036,ca_age_max
68,0.05612378954641717,slope_restbp_max
69,0.05208732478248936,sex_restbp_max
70,0.048920089934806565,fbs_thalach_max
71,0.04644186281986986,thal_thalach_max
72,0.04362960771788145,ca_thalach_max
73,0.04356612206447069,fbs_chol_max
74,0.042962544028959125,sex_restbp_avg
75,0.042864659308679824,cp_age_max
76,0.042765842745264786,fbs_oldpeak_sum
77,0.03988300463027344,cp_restbp_avg
78,0.038861946323255916,cp_age_avg
79,0.03447484210957397,fbs_age_max
80,0.03256075460866263,sex_thalach_max
81,0.03218964793418394,fbs_chol_avg
82,0.031892784609539926,exang_oldpeak_avg
83,0.030981090039142102,slope_thalach_avg
84,0.028446824530493298,fbs_oldpeak_max
85,0.02802739030264916,slope_thalach_max
86,0.02721336850915577,fbs_age_sum
87,0.026915071773842926,exang_chol_avg
88,0.026552581171086685,fbs_restbp_max
89,0.024235546481250866,ca_chol_avg
90,0.02310976321703023,cp_chol_avg
91,0.02301499252697602,thal_age_avg
92,0.022296425994555974,ca_age_avg
93,0.022200564948469025,ca_thalach_avg
94,0.021605655660233446,sex_thalach_avg
95,0.01959207443656661,exang_age_avg
96,0.01843824722781087,exang_oldpeak_max
97,0.018359885264925418,cp_thalach_avg
98,0.017596033691707334,slope_chol_avg
99,0.017502131102845025,slope_age_max
100,0.01747415369535135,slope_oldpeak_avg
101,0.015657661859300256,cp_thalach_max
102,0.015235807728330846,thal_chol_avg
103,0.01497056041136243,fbs_age_avg
104,0.014935625697627937,thal_restbp_max
105,0.014629795472825152,exang_age_max
106,0.014457054303919352,thal_restbp_avg
107,0.014251638865695686,slope_age_avg
108,0.013582669020226566,fbs_thalach_avg
109,0.012659496710079366,exang_restbp_avg
110,0.012158120218124067,exang_thalach_avg
111,0.01094615331835709,ca_restbp_avg
112,0.01059564920187842,fbs_restbp_sum
113,0.009554684916780609,thal_age_max
114,0.009333571028048595,fbs_restbp_avg
115,0.009258893922194294,slope_restbp_avg
116,0.008088044499319562,thal_thalach_avg
117,0.007205127560215449,sex_chol_avg
118,0.004776050068448068,exang_thalach_max
119,0.003230637910547701,sex_age_avg
120,0.0022410911689338697,fbs_chol_sum
