id,utility,view
1,0.6929404342989778,cp_chol_sum
2,0.6838371947031526,thal_restbp_sum
3,0.6719354958695828,cp_restbp_sum
4,0.6619974057496594,thal_chol_sum
5,0.6537164665143539,thal_thalach_sum
6,0.6275366080764756,cp_thalach_sum
7,0.6261606093006564,exang_oldpeak_sum
8,0.6182835324960247,cp_oldpeak_sum
9,0.5947903490145154,restecg_restbp_sum
10,0.5852347707694721,ca_thalach_sum
11,0.5802655054708423,thal_oldpeak_sum
12,0.5710292349897862,restecg_thalach_sum
13,0.5616835910419737,exang_chol_sum
14,0.5612443720861005,thal_age_sum
15,0.5596894578601792,ca_oldpeak_sum
16,0.5518433118712195,cp_age_sum
17,0.5485983923194498,ca_age_sum
18,0.5430704448622868,restecg_age_sum
19,0.5427951798818303,ca_restbp_sum
20,0.5293263360023428,restecg_chol_sum
21,0.5250945189923001,sex_chol_sum
22,0.5207002722820084,exang_restbp_sum
23,0.5176926633339424,exang_thalach_sum
24,0.5139789229500109,restecg_oldpeak_sum
25,0.5019421586652577,sex_thalach_sum
26,0.5011660589167126,slope_restbp_sum
27,0.47881005433810575,ca_chol_sum
28,0.47002912471582814,sex_age_sum
29,0.4606521457188403,slope_age_sum
30,0.4435107638462868,slope_thalach_sum
31,0.40955007874421573,exang_age_sum
32,0.3882390302949294,slope_chol_sum
33,0.36598958475339805,sex_restbp_sum
34,0.3573780940348576,restecg_oldpeak_avg
35,0.3357201714348963,restecg_oldpeak_max
36,0.3266316918390035,slope_oldpeak_sum
37,0.30163729638750625,restecg_chol_max
38,0.29364531006944977,restecg_restbp_max
39,0.27326772846270975,restecg_thalach_max
40,0.25157560058768685,restecg_age_max
41,0.25051797412200993,restecg_restbp_avg
42,0.24400461069637772,restecg_age_avg
43,0.24105892320259117,restecg_chol_avg
44,0.24061745917869143,restecg_thalach_avg
45,0.23570226039551592,exang_oldpeak_max
46,0.23208696639514187,exang_chol_max
47,0.2124296831478098,sex_oldpeak_avg
48,0.2029733737139401,sex_oldpeak_sum
49,0.20233264825577177,sex_oldpeak_max
50,0.19767931661939422,cp_oldpeak_max
51,0.17602959720800884,cp_oldpeak_avg
52,0.1559843740698086,exang_oldpeak_avg
53,0.13813372065923932,sex_chol_max
54,0.13545231713198602,ca_oldpeak_avg
55,0.13492289300859844,thal_chol_max
56,0.13307306029804714,thal_oldpeak_avg
57,0.1293924656357312,slope_chol_max
58,0.12899083411425602,ca_oldpeak_max
59,0.12254493109416166,cp_chol_max
60,0.11030426540079881,ca_chol_max
61,0.10657116582205699,fbs_oldpeak_avg
62,0.09688288691389185,thal_oldpeak_max
63,0.07959333514275158,slope_oldpeak_avg
64,0.07633277345263222,slope_restbp_max
65,0.0740346843550017,sex_age_max
66,0.056734877979036,ca_age_max
67,0.05602526717684533,fbs_restbp_max
68,0.05542976759621398,fbs_thalach_max
69,0.05417952410901455,fbs_oldpeak_max
70,0.05383849226224859,fbs_chol_sum
71,0.05276805556824701,ca_chol_avg
72,0.05253397228330377,slope_oldpeak_max
73,0.05205778322617905,ca_thalach_max
74,0.048720822150295225,ca_restbp_max
75,0.04644186281986986,thal_thalach_max
76,0.04372343092396767,thal_age_avg
77,0.04264090735981198,fbs_oldpeak_sum
78,0.04184688204746807,fbs_chol_max
79,0.041478879200182485,sex_restbp_avg
80,0.039735018186509055,cp_age_max
81,0.037186607478335756,slope_thalach_max
82,0.03699786489400269,thal_restbp_max
83,0.03426962927799792,cp_age_avg
84,0.03290041174701253,sex_thalach_avg
85,0.03182540642737817,cp_restbp_max
86,0.03124543752424419,fbs_chol_avg
87,0.031048770844026276,exang_thalach_max
88,0.03078584350265416,slope_age_max
89,0.03047407068686936,cp_chol_avg
90,0.029511502941640472,exang_thalach_avg
91,0.026024538324805765,cp_thalach_max
92,0.025496898490157856,slope_thalach_avg
93,0.0234691998858878,fbs_age_sum
94,0.02229497671687188,sex_thalach_max
95,0.021957830255572033,ca_thalach_avg
96,0.021844527075680364,thal_chol_avg
97,0.020279695448510722,ca_restbp_avg
98,0.020183013627833122,cp_restbp_avg
99,0.019839655919223455,exang_restbp_avg
100,0.019165373090274343,fbs_age_max
101,0.01803620844498586,thal_thalach_avg
102,0.017958174142281333,exang_age_avg
103,0.016558182259550625,slope_chol_avg
104,0.01654107333619424,slope_restbp_avg
105,0.0165322923727283,fbs_age_avg
106,0.015238876715676114,fbs_restbp_avg
107,0.014629795472825152,exang_age_max
108,0.014593798673550224,ca_age_avg
109,0.010924149827182527,fbs_restbp_sum
110,0.010170222029657587,thal_restbp_avg
111,0.009554684916780609,thal_age_max
112,0.009357611317003706,cp_thalach_avg
113,0.007358471238519945,exang_chol_avg
114,0.00589225219803845,slope_age_avg
115,0.005772300254584013,sex_restbp_max
116,0.004598550197850508,sex_chol_avg
117,0.004402112658252801,fbs_thalach_sum
118,0.003243946459137421,sex_age_avg
119,0.0016398580268704417,exang_restbp_max
120,0.0010423826362837355,fbs_thalach_avg
