id,utility,view
1,0.7864775218059249,thal_thalach_sum
2,0.7619312678040433,thal_restbp_sum
3,0.7317697421606151,thal_oldpeak_sum
4,0.7316214550198059,thal_age_sum
5,0.7150402902588705,cp_oldpeak_sum
6,0.7106836481173433,thal_chol_sum
7,0.6397408071305354,cp_chol_sum
8,0.6311835985492026,ca_oldpeak_sum
9,0.6213045776423859,cp_restbp_sum
10,0.620676896882348,cp_age_sum
11,0.6090178487067707,exang_oldpeak_sum
12,0.6029434566162074,cp_thalach_sum
13,0.58630561355769,exang_restbp_sum
14,0.5807934428342914,exang_chol_sum
15,0.5781360424401694,exang_age_sum
16,0.5525298063052041,slope_chol_sum
17,0.5521791881645357,exang_thalach_sum
18,0.5443955212027974,ca_age_sum
19,0.5417077787160861,slope_restbp_sum
20,0.5370367412269426,ca_restbp_sum
21,0.5259471679974737,slope_thalach_sum
22,0.525469293679252,ca_thalach_sum
23,0.5236103086357016,slope_age_sum
24,0.5220713378640376,ca_chol_sum
25,0.4301569153307545,sex_age_sum
26,0.40883430256680414,slope_oldpeak_sum
27,0.3839636716771342,sex_thalach_sum
28,0.3836833338585326,sex_chol_sum
29,0.38319257389969624,sex_restbp_sum
30,0.31313250036967283,sex_oldpeak_sum
31,0.28638474563532645,cp_oldpeak_avg
32,0.2693118702437903,restecg_oldpeak_max
33,0.24605247275068454,cp_oldpeak_max
34,0.22424689506637713,restecg_thalach_sum
35,0.19754796053151585,ca_chol_max
36,0.19715038229688275,restecg_restbp_sum
37,0.19344448994565674,ca_oldpeak_max
38,0.19183267820071423,exang_chol_max
39,0.1851859277121694,restecg_age_sum
40,0.18284665044664655,restecg_chol_max
41,0.1747717148820167,restecg_chol_sum
42,0.1402818121053612,sex_oldpeak_max
43,0.13813372065923932,sex_chol_max
44,0.13659488535639677,thal_chol_max
45,0.12634030490827783,thal_oldpeak_max
46,0.12604283450273993,thal_oldpeak_avg
47,0.12317704521112458,cp_chol_max
48,0.11201378166628576,sex_oldpeak_avg
49,0.10845454617324801,restecg_age_avg
50,0.1066991297682867,restecg_oldpeak_sum
51,0.10559529349531305,slope_chol_max
52,0.09400239509930325,restecg_chol_avg
53,0.08646772102721677,restecg_oldpeak_avg
54,0.08345201211053034,sex_age_max
55,0.07606980905313429,restecg_age_max
56,0.06740643934094641,ca_oldpeak_avg
57,0.06361821571527451,fbs_oldpeak_avg
58,0.06178006365362364,restecg_thalach_avg
59,0.059494167229983665,ca_age_max
60,0.05934262729187858,restecg_restbp_max
61,0.05900564441929018,thal_thalach_max
62,0.05602526717684533,fbs_restbp_max
63,0.054587786329393644,restecg_thalach_max
64,0.049657572299585465,cp_restbp_max
65,0.0466341282157523,ca_restbp_max
66,0.045653765200624655,ca_chol_avg
67,0.04458513051916486,slope_oldpeak_max
68,0.04362960771788145,ca_thalach_max
69,0.04309984190089438,exang_age_max
70,0.042941919040442145,slope_oldpeak_avg
71,0.04184688204746807,fbs_chol_max
72,0.04033407664522202,fbs_oldpeak_max
73,0.039541008569791036,sex_restbp_avg
74,0.03836165474059909,cp_age_max
75,0.03693346682919122,fbs_age_sum
76,0.03600867396697854,slope_age_max
77,0.03537948924153876,slope_thalach_max
78,0.03529047999497,thal_age_avg
79,0.03256075460866263,sex_thalach_max
80,0.029026067111095954,exang_oldpeak_avg
81,0.028444285353545654,thal_restbp_max
82,0.027026579719579204,cp_age_avg
83,0.025956863857303676,fbs_thalach_max
84,0.024960801429274447,thal_chol_avg
85,0.023940122461923702,cp_thalach_max
86,0.02276080198616835,cp_restbp_avg
87,0.022695456843808654,slope_thalach_avg
88,0.022556447822704034,cp_thalach_avg
89,0.022312330239708387,cp_chol_avg
90,0.021633930999753984,ca_restbp_avg
91,0.021448518093880594,sex_thalach_avg
92,0.02136479607708684,fbs_chol_avg
93,0.019838135357708384,fbs_age_max
94,0.018662902862134057,ca_age_avg
95,0.01843824722781087,exang_oldpeak_max
96,0.016527631203556943,exang_thalach_avg
97,0.01645066852586442,ca_thalach_avg
98,0.016345936639463293,fbs_restbp_avg
99,0.015412623724286924,slope_restbp_max
100,0.014612099169496007,exang_chol_avg
101,0.014190101447603702,fbs_thalach_avg
102,0.012638286497302111,slope_restbp_avg
103,0.011903299288707604,fbs_chol_sum
104,0.010428867581650316,sex_chol_avg
105,0.010311012187573125,thal_restbp_avg
106,0.010235047841204532,thal_age_max
107,0.01003445979083363,thal_thalach_avg
108,0.009960098953447108,exang_age_avg
109,0.009946505422174911,slope_age_avg
110,0.009673644570658519,fbs_age_avg
111,0.00893725483964907,slope_chol_avg
112,0.007956756224321777,restecg_restbp_avg
113,0.007889299308229772,sex_age_avg
114,0.005772300254584013,sex_restbp_max
115,0.005772300254584013,exang_restbp_max
116,0.005277995049572778,fbs_oldpeak_sum
117,0.0048600348635642185,exang_restbp_avg
118,0.004776050068448068,exang_thalach_max
119,0.002600437310967994,fbs_thalach_sum
120,0.0023465946318881547,fbs_restbp_sum
