id,utility,view
1,nan,restecg_age_sum
2,0.7185863543090228,thal_restbp_sum
3,0.6962656771309005,exang_oldpeak_sum
4,0.6919727442253504,cp_oldpeak_sum
5,0.6911279335591307,thal_thalach_sum
6,0.6865555586801052,thal_oldpeak_sum
7,0.6670144603471679,thal_age_sum
8,0.6585957197846213,thal_chol_sum
9,0.6286035106968555,ca_oldpeak_sum
10,0.6194329120847792,cp_restbp_sum
11,0.5987429236727771,cp_age_sum
12,0.5900465448607314,cp_thalach_sum
13,0.586789888679705,cp_chol_sum
14,0.5825032544111416,exang_age_sum
15,0.582193606960989,exang_restbp_sum
16,0.5771823462812864,exang_chol_sum
17,0.5666646114389161,ca_thalach_sum
18,0.5589968814109718,ca_restbp_sum
19,0.5458925320714896,exang_thalach_sum
20,0.5394199032641901,ca_chol_sum
21,0.5355824672962946,ca_age_sum
22,0.5283821861365712,slope_restbp_sum
23,0.5258677780667416,slope_chol_sum
24,0.5194038337981851,slope_age_sum
25,0.47558362658174513,slope_thalach_sum
26,0.3933416699595245,slope_oldpeak_sum
27,0.3889604929183559,sex_chol_sum
28,0.37957780344115033,sex_age_sum
29,0.3622168369836183,sex_restbp_sum
30,0.3512689512322299,sex_oldpeak_sum
31,0.34519994570106965,sex_thalach_sum
32,0.3425342315861868,cp_oldpeak_avg
33,0.25278552616874084,cp_oldpeak_max
34,0.21588424340279258,restecg_restbp_sum
35,0.20414529571191967,restecg_thalach_sum
36,0.1619956452565962,restecg_chol_sum
37,0.13980529273543035,restecg_oldpeak_sum
38,nan,restecg_age_avg
39,0.12999064125644905,restecg_chol_avg
40,0.06191663009922145,restecg_thalach_avg
41,0.056075916999979804,restecg_oldpeak_avg
42,0.052372117273264,sex_oldpeak_avg
43,0.043147193386734645,sex_restbp_avg
44,0.04093778200868882,fbs_age_sum
45,0.034127975779516165,fbs_oldpeak_avg
46,0.028711454390610715,cp_age_avg
47,0.02583322838530911,sex_thalach_avg
48,0.023694570903148013,cp_chol_avg
49,0.022078961847203826,fbs_chol_avg
50,0.021204700259464745,fbs_restbp_sum
51,0.021059157079284435,fbs_age_avg
52,0.017769347229393967,cp_restbp_avg
53,0.017259559394899305,cp_thalach_avg
54,0.014026378214917777,fbs_thalach_sum
55,0.011610367267392294,fbs_chol_sum
56,0.008530775793905272,sex_chol_avg
57,0.007160571743868005,restecg_restbp_avg
58,0.005005438676472207,fbs_thalach_avg
59,0.004462183635517148,fbs_oldpeak_sum
60,0.003750315034679536,fbs_restbp_avg
61,0.001975366139326779,sex_age_avg
62,nan,restecg_age_max
63,0.1948947574268079,ca_chol_max
64,0.19344448994565674,ca_oldpeak_max
65,0.18205217567490536,restecg_oldpeak_max
66,0.17968406939596535,restecg_chol_max
67,0.1634895580684583,exang_chol_max
68,0.1402818121053612,sex_oldpeak_max
69,0.13813372065923932,sex_chol_max
70,0.13659488535639677,thal_chol_max
71,0.12634030490827783,thal_oldpeak_max
72,0.12400572576972263,cp_chol_max
73,0.12091421988385939,exang_oldpeak_avg
74,0.11180663515557589,slope_chol_max
75,0.10680800469626514,thal_oldpeak_avg
76,0.10473589896850671,ca_oldpeak_avg
77,0.08289105868679815,sex_restbp_max
78,0.08189654810352676,exang_oldpeak_max
79,0.0740346843550017,sex_age_max
80,0.06948279333947813,ca_restbp_max
81,0.05934262729187858,restecg_restbp_max
82,0.05678855693575883,slope_restbp_max
83,0.054587786329393644,restecg_thalach_max
84,0.05425596484655937,ca_age_max
85,0.05338266504503602,exang_restbp_max
86,0.053286755041569954,fbs_restbp_max
87,0.04644186281986986,thal_thalach_max
88,0.04458513051916486,slope_oldpeak_max
89,0.04362960771788145,ca_thalach_max
90,0.04184688204746807,fbs_chol_max
91,0.04033407664522202,fbs_oldpeak_max
92,0.03669376690037058,cp_age_max
93,0.03573573335054481,cp_restbp_max
94,0.03447484210957397,fbs_age_max
95,0.03132749781528393,thal_age_avg
96,0.029097053407936408,slope_thalach_avg
97,0.028444285353545654,thal_restbp_max
98,0.02802739030264916,slope_thalach_max
99,0.026072145875576516,thal_chol_avg
100,0.025956863857303676,fbs_thalach_max
101,0.02533793711512736,ca_restbp_avg
102,0.02411578157849252,exang_age_max
103,0.023706484574009992,slope_age_max
104,0.023318593187263963,ca_chol_avg
105,0.023119232571844048,slope_oldpeak_avg
106,0.02229497671687188,sex_thalach_max
107,0.019571979354639092,exang_chol_avg
108,0.017112960016465197,cp_thalach_max
109,0.0166988157648388,slope_chol_avg
110,0.014328191476029232,exang_thalach_avg
111,0.01423527214582404,ca_age_avg
112,0.012521968554506546,slope_restbp_avg
113,0.011788148386868393,ca_thalach_avg
114,0.009554684916780609,thal_age_max
115,0.009324229392791983,exang_age_avg
116,0.00910196443152545,exang_restbp_avg
117,0.008237545972962846,thal_restbp_avg
118,0.0060555832180862095,thal_thalach_avg
119,0.004776050068448068,exang_thalach_max
120,0.0029689686515961145,slope_age_avg
