id,utility,view
1,nan,restecg_oldpeak_sum
2,0.7924041325877366,thal_restbp_sum
3,0.7351629902252319,thal_thalach_sum
4,0.7240979161723756,thal_chol_sum
5,0.6743533501965213,exang_oldpeak_sum
6,0.6626199612521719,thal_oldpeak_sum
7,0.6605547894488025,cp_restbp_sum
8,0.6524515177914706,cp_thalach_sum
9,0.6426642649277041,ca_oldpeak_sum
10,0.6425511469089082,cp_oldpeak_sum
11,0.6312846742501053,thal_age_sum
12,0.5887770972232347,exang_restbp_sum
13,0.5619205173895078,cp_chol_sum
14,0.5522571123413165,cp_age_sum
15,0.5449854918120014,exang_thalach_sum
16,0.537458959701062,ca_restbp_sum
17,0.5229930014451242,slope_restbp_sum
18,0.5191902035761331,slope_chol_sum
19,0.4958724332582537,slope_age_sum
20,0.4753064530171152,ca_thalach_sum
21,0.47466407081244033,exang_chol_sum
22,0.46107689750100384,slope_thalach_sum
23,0.44551708215150415,ca_age_sum
24,0.43212362730086434,ca_chol_sum
25,0.42342254480961566,sex_restbp_sum
26,0.41067955728333766,sex_thalach_sum
27,0.38293068142440273,sex_age_sum
28,0.35252091509742284,exang_age_sum
29,0.3520858532224396,sex_chol_sum
30,0.2772459952212089,restecg_chol_sum
31,0.24689867460684883,slope_oldpeak_sum
32,0.22330506597801852,sex_oldpeak_avg
33,0.21953479944783152,restecg_restbp_sum
34,0.20618579909763,restecg_age_sum
35,0.20207515160382647,sex_oldpeak_sum
36,0.19135695761579097,cp_oldpeak_avg
37,0.15455703570178092,fbs_oldpeak_avg
38,0.11243803920037614,fbs_oldpeak_sum
39,0.10844104483244267,restecg_age_avg
40,0.09295300705493688,restecg_thalach_sum
41,0.08082303484905522,restecg_chol_avg
42,0.06383156563464437,restecg_thalach_avg
43,0.05529447920620971,sex_restbp_avg
44,0.04767171244292847,fbs_thalach_sum
45,0.04527938866169739,fbs_restbp_sum
46,0.028997319642643352,restecg_restbp_avg
47,0.028156451895578076,cp_age_avg
48,0.024760104032594467,cp_restbp_avg
49,0.023047253988134765,fbs_age_avg
50,0.02061220292680959,fbs_chol_avg
51,0.01903632722437139,fbs_restbp_avg
52,0.01884805851878496,sex_chol_avg
53,0.017559570199349072,cp_thalach_avg
54,0.017343159885559244,sex_age_avg
55,0.01681942820431959,cp_chol_avg
56,0.015697847987464916,fbs_age_sum
57,0.013023545848689234,fbs_thalach_avg
58,0.012821762854620654,sex_thalach_avg
59,0.008947864930394081,fbs_chol_sum
60,nan,restecg_oldpeak_avg
61,0.5569434275637142,ca_oldpeak_avg
62,nan,restecg_oldpeak_max
63,0.4680074001625845,ca_oldpeak_max
64,0.4320129688408424,thal_oldpeak_max
65,0.3606777826601807,thal_oldpeak_avg
66,0.33844427133715094,fbs_oldpeak_max
67,0.27360585938305076,cp_oldpeak_max
68,0.22440196643903432,sex_oldpeak_max
69,0.2090572969596029,ca_chol_max
70,0.1798960180243776,restecg_chol_max
71,0.14432549670372652,fbs_chol_max
72,0.13833613136856632,thal_chol_max
73,0.12356504970519845,slope_chol_max
74,0.09936467840203123,exang_chol_max
75,0.09901428400865944,ca_age_max
76,0.09901220918647378,slope_oldpeak_max
77,0.08120567630275302,restecg_age_max
78,0.08056582489477386,exang_restbp_max
79,0.0733584433256333,thal_chol_avg
80,0.07268430845863179,ca_restbp_max
81,0.06953352493585922,ca_chol_avg
82,0.06734350297014746,exang_oldpeak_max
83,0.06487689054118798,cp_restbp_max
84,0.05936180888234346,thal_restbp_max
85,0.05678855693575883,slope_restbp_max
86,0.05677885904245062,ca_age_avg
87,0.051609041731754755,restecg_thalach_max
88,0.05143881351515849,slope_age_max
89,0.04985644105868079,sex_age_max
90,0.04826543238672659,thal_thalach_max
91,0.04627253441635808,ca_restbp_avg
92,0.04196330048023871,cp_age_max
93,0.04118717064863663,thal_age_avg
94,0.038308920737622786,ca_thalach_max
95,0.03801252041518078,exang_oldpeak_avg
96,0.036273659554374796,fbs_restbp_max
97,0.034543326193396236,slope_oldpeak_avg
98,0.03326582916490664,sex_restbp_max
99,0.032979742040356204,cp_thalach_max
100,0.030584599375847624,ca_thalach_avg
101,0.030171459250333262,slope_thalach_avg
102,0.028679561389784416,exang_thalach_max
103,0.028469771100607003,cp_chol_max
104,0.02614723919147153,slope_thalach_max
105,0.02587913521596402,exang_chol_avg
106,0.023341667013165462,thal_thalach_avg
107,0.023223273618622545,thal_restbp_avg
108,0.022714787955663753,fbs_thalach_max
109,0.022336238240473306,restecg_restbp_max
110,0.019838135357708384,fbs_age_max
111,0.018675255786042563,exang_age_avg
112,0.01695932567063399,slope_age_avg
113,0.014793275434409989,thal_age_max
114,0.012698456620352875,slope_chol_avg
115,0.012584817117546302,sex_thalach_max
116,0.011306058649385626,slope_restbp_avg
117,0.009428090415820656,exang_age_max
118,0.009181118424316783,exang_thalach_avg
119,0.00357998381668723,sex_chol_max
120,0.0006881981685268724,exang_restbp_avg
