id,utility,view
1,0.7811212747278781,cp_restbp_sum
2,0.729855764053665,cp_thalach_sum
3,nan,restecg_age_sum
4,nan,restecg_restbp_sum
5,nan,restecg_chol_sum
6,nan,restecg_thalach_sum
7,nan,restecg_oldpeak_sum
8,nan,ca_chol_sum
9,0.8062893061066523,thal_age_sum
10,0.7608421874349635,thal_oldpeak_sum
11,0.7517190498868779,thal_restbp_sum
12,0.7320434168035052,thal_chol_sum
13,0.6924678717051321,exang_chol_sum
14,0.688503416584163,exang_oldpeak_sum
15,0.6751988741676266,exang_age_sum
16,0.6684068722012014,cp_chol_sum
17,0.6675319644964642,cp_age_sum
18,0.6457834246416352,exang_thalach_sum
19,0.6392111308253553,thal_thalach_sum
20,0.5849662570994952,slope_restbp_sum
21,0.570092992007646,exang_restbp_sum
22,0.5680374989499619,slope_oldpeak_sum
23,0.5678726062054115,slope_thalach_sum
24,0.5512683724022783,ca_oldpeak_sum
25,0.5324519744858345,ca_restbp_sum
26,0.5293504534006008,slope_chol_sum
27,0.49459544161125335,ca_age_sum
28,0.4879508292897534,slope_age_sum
29,0.43591164581828173,cp_oldpeak_sum
30,0.4144458281797213,sex_oldpeak_sum
31,0.41006040567565644,sex_chol_sum
32,0.37607631906384786,ca_thalach_sum
33,0.28479387879616935,sex_restbp_sum
34,0.2640492755021373,sex_age_sum
35,0.2545675144360723,sex_thalach_sum
36,0.2037869645047656,cp_oldpeak_avg
37,0.20125260183537697,fbs_oldpeak_avg
38,0.1355835417241485,fbs_thalach_sum
39,0.10839669501741547,fbs_oldpeak_sum
40,0.060028964219551485,cp_restbp_avg
41,0.059239205052453885,cp_age_avg
42,0.054700914026601946,fbs_age_sum
43,0.04079632435160202,sex_thalach_avg
44,0.03836178019240455,fbs_chol_avg
45,0.030616143953490108,sex_age_avg
46,0.027399245220978516,fbs_restbp_avg
47,0.02395329300669576,fbs_chol_sum
48,0.02290548784558848,cp_chol_avg
49,0.01425041887435762,cp_thalach_avg
50,0.013069213324232129,sex_restbp_avg
51,0.011762924343289462,fbs_restbp_sum
52,0.010933070056945746,fbs_age_avg
53,0.009087198976721843,fbs_thalach_avg
54,0.005590148019227532,sex_oldpeak_avg
55,0.0028705315121741568,sex_chol_avg
56,nan,restecg_age_avg
57,nan,restecg_restbp_avg
58,nan,restecg_chol_avg
59,nan,restecg_thalach_avg
60,nan,restecg_oldpeak_avg
61,0.3089246056002566,slope_oldpeak_avg
62,nan,ca_chol_avg
63,0.2698943491964647,ca_oldpeak_avg
64,nan,restecg_age_max
65,nan,restecg_restbp_max
66,nan,restecg_chol_max
67,nan,restecg_thalach_max
68,nan,restecg_oldpeak_max
69,0.2557325592665571,exang_chol_max
70,0.2383297610032036,fbs_oldpeak_max
71,nan,ca_chol_max
72,0.223018560004563,thal_oldpeak_max
73,0.20765228383656495,sex_chol_max
74,0.20218655532597182,ca_oldpeak_max
75,0.18644980849936288,thal_chol_max
76,0.18541991961260493,thal_oldpeak_avg
77,0.1452851978819025,slope_chol_max
78,0.0925628249043214,slope_oldpeak_max
79,0.08894975026798908,cp_oldpeak_max
80,0.08417815722065881,thal_restbp_max
81,0.07849599478096402,ca_age_max
82,0.07762224816032778,sex_age_max
83,0.06516327488351678,fbs_chol_max
84,0.06379910807698176,sex_oldpeak_max
85,0.05546357681285727,cp_restbp_max
86,0.05328147672304798,exang_age_avg
87,0.05022744008748581,ca_restbp_max
88,0.047234763830838945,thal_chol_avg
89,0.04513334731837726,thal_age_avg
90,0.045041065219888626,slope_age_avg
91,0.044700873328234934,ca_age_avg
92,0.042809424793231174,cp_thalach_max
93,0.041600632944086266,slope_restbp_max
94,0.04159451654038516,exang_restbp_max
95,0.04086276526315263,sex_restbp_max
96,0.03999472744267804,fbs_restbp_max
97,0.03899863234410569,exang_oldpeak_max
98,0.03747194617512566,thal_thalach_max
99,0.03605727331826774,thal_thalach_avg
100,0.03479006033603661,cp_age_max
101,0.03446920835132997,ca_restbp_avg
102,0.03317676348643819,ca_thalach_max
103,0.03293005105193052,slope_thalach_max
104,0.03181822157618295,slope_age_max
105,0.02750707987790298,exang_thalach_max
106,0.027413332451114502,slope_chol_avg
107,0.02692826748183636,exang_chol_avg
108,0.026871501721368367,slope_thalach_avg
109,0.024884343493832447,ca_thalach_avg
110,0.020214189087770316,sex_thalach_max
111,0.017956922091696907,cp_chol_max
112,0.014747491160337026,thal_age_max
113,0.014476088963178554,fbs_age_max
114,0.014138226587204348,slope_restbp_avg
115,0.0134476181097034,thal_restbp_avg
116,0.013445945308821714,exang_restbp_avg
117,0.008725850642960827,fbs_thalach_max
118,0.004161999510730415,exang_oldpeak_avg
119,0.004157764933984109,exang_age_max
120,0.0017916904032208294,exang_thalach_avg
