id,utility,view
1,0.7584876904212647,thal_oldpeak_sum
2,0.7410253400080232,thal_restbp_sum
3,0.7368902071215626,thal_thalach_sum
4,0.7069306675988631,thal_chol_sum
5,0.6805793805235736,thal_age_sum
6,0.6628695251669665,cp_oldpeak_sum
7,0.6449142731296283,exang_oldpeak_sum
8,0.6010508091801255,cp_chol_sum
9,0.5955912245279151,cp_age_sum
10,0.592702300687824,cp_thalach_sum
11,0.592673314154107,cp_restbp_sum
12,0.578944591134791,ca_oldpeak_sum
13,0.5756634447434473,exang_age_sum
14,0.572514733449502,ca_thalach_sum
15,0.5650605902862235,exang_restbp_sum
16,0.558155810360695,exang_chol_sum
17,0.5383929967400058,exang_thalach_sum
18,0.5371701955113267,ca_chol_sum
19,0.5364955270941153,ca_age_sum
20,0.5335112521051723,slope_chol_sum
21,0.5302608064298461,ca_restbp_sum
22,0.5164645241899255,slope_restbp_sum
23,0.4997374644466523,slope_age_sum
24,0.4845943826526433,slope_thalach_sum
25,0.4056763269816619,sex_age_sum
26,0.3738559689179265,sex_chol_sum
27,0.36540010399918127,sex_restbp_sum
28,0.3583690674834829,slope_oldpeak_sum
29,0.3571718915071793,sex_thalach_sum
30,0.2877577481527115,restecg_chol_sum
31,0.2839666572577299,restecg_age_sum
32,0.28337707703740805,cp_oldpeak_avg
33,0.2780091051636803,restecg_restbp_sum
34,0.2741470433994123,restecg_thalach_sum
35,0.27083931820487306,sex_oldpeak_sum
36,0.20233264825577177,sex_oldpeak_max
37,0.19425097521705684,ca_chol_max
38,0.19344448994565674,ca_oldpeak_max
39,0.1925416777510856,cp_oldpeak_max
40,0.18362181844840086,restecg_oldpeak_sum
41,0.1809203154187945,restecg_chol_max
42,0.14941440388585359,fbs_chol_max
43,0.1398577757342417,sex_chol_max
44,0.13919126113999938,restecg_chol_avg
45,0.1369745292702366,thal_oldpeak_avg
46,0.1301016282584977,cp_chol_max
47,0.12634030490827783,thal_oldpeak_max
48,0.12628750512798342,thal_chol_max
49,0.12413997542971776,restecg_oldpeak_max
50,0.11932784672102562,slope_chol_max
51,0.11611389673221366,sex_oldpeak_avg
52,0.1149004463805135,restecg_age_avg
53,0.11151465560198577,exang_chol_max
54,0.09603263098526343,slope_restbp_max
55,0.0950453871591016,ca_oldpeak_avg
56,0.09393701150173876,exang_oldpeak_avg
57,0.08896652794043947,restecg_age_max
58,0.08738614977473869,restecg_oldpeak_avg
59,0.08345201211053034,sex_age_max
60,0.08189654810352676,exang_oldpeak_max
61,0.06894795316780755,thal_thalach_max
62,0.06871363641105427,restecg_restbp_max
63,0.06106748885574289,slope_oldpeak_max
64,0.06048793475947795,restecg_restbp_avg
65,0.059494167229983665,ca_age_max
66,0.05576468064596115,ca_restbp_max
67,0.044729696496081724,ca_thalach_max
68,0.04309984190089438,exang_age_max
69,0.04274425864569666,thal_restbp_max
70,0.040559299980284846,sex_restbp_avg
71,0.04033407664522202,fbs_oldpeak_max
72,0.03836165474059909,cp_age_max
73,0.03687051703961321,fbs_chol_avg
74,0.03600867396697854,slope_age_max
75,0.03540192966064592,ca_chol_avg
76,0.03509443077175662,restecg_thalach_avg
77,0.03256075460866263,sex_thalach_max
78,0.03050135929979078,fbs_restbp_max
79,0.030499255952455544,cp_chol_avg
80,0.03044362016566417,slope_oldpeak_avg
81,0.02925913615379602,ca_restbp_avg
82,0.028613726892338705,sex_thalach_avg
83,0.028098219328707232,thal_age_avg
84,0.026525064502778393,cp_thalach_avg
85,0.026252951857368596,cp_restbp_max
86,0.026120444268243292,thal_chol_avg
87,0.02483410358115468,cp_age_avg
88,0.0245018373824142,slope_thalach_avg
89,0.023529971127891795,fbs_chol_sum
90,0.022611705335030177,fbs_thalach_sum
91,0.020331822111339475,ca_thalach_avg
92,0.018373224716082364,fbs_oldpeak_avg
93,0.018040805668600512,slope_restbp_avg
94,0.017906623722334192,slope_thalach_max
95,0.017759267495646304,thal_thalach_avg
96,0.01699452289727865,ca_age_avg
97,0.016871777532326604,exang_age_avg
98,0.01617756820922547,exang_thalach_avg
99,0.014611637869411581,fbs_age_avg
100,0.014107564846057137,fbs_restbp_sum
101,0.013483553986394007,thal_restbp_avg
102,0.012441387042460695,restecg_thalach_max
103,0.012327357578404707,fbs_age_sum
104,0.01177317738377853,fbs_thalach_avg
105,0.010769123481526394,fbs_restbp_avg
106,0.009392786964644842,cp_thalach_max
107,0.008538623179281907,slope_chol_avg
108,0.00812995482711174,cp_restbp_avg
109,0.007892180648431106,thal_age_max
110,0.0072679579851517425,fbs_thalach_max
111,0.007104428575084153,slope_age_avg
112,0.006955597801457347,sex_age_avg
113,0.005744475022507591,sex_chol_avg
114,0.005545249311492508,exang_restbp_avg
115,0.004776050068448068,exang_thalach_max
116,0.004381871107802716,fbs_age_max
117,0.0020470894368766193,fbs_oldpeak_sum
118,0.001774522612639043,exang_chol_avg
119,0.0016398580268704417,sex_restbp_max
120,0.0016398580268704417,exang_restbp_max
