k,measurement,mean,lb,ub
0,Cumulative_distance,1.0,1.0,1.0
5,Cumulative_distance,0.9914772225568877,0.9883525782202668,0.9946018668935087
10,Cumulative_distance,0.9838647819522532,0.9796979887297566,0.9880315751747499
15,Cumulative_distance,0.9643541597827584,0.9566379418788705,0.9720703776866463
20,Cumulative_distance,0.9381452085366437,0.9278309365987353,0.9484594804745522
25,Cumulative_distance,0.9084703156788178,0.8945818720753341,0.9223587592823014
30,Cumulative_distance,0.8569408299231387,0.8373367999384251,0.8765448599078522
