k,measurement,mean,lb,ub
0,Cumulative_distance,1.0,1.0,1.0
5,Cumulative_distance,0.9927685041600312,0.9899371946616873,0.995599813658375
10,Cumulative_distance,0.9863589627203118,0.9824550866347085,0.990262838805915
15,Cumulative_distance,0.9789700147084471,0.9740361045178428,0.9839039248990514
20,Cumulative_distance,0.9694582311657449,0.9636392839133302,0.9752771784181596
25,Cumulative_distance,0.9651350760568005,0.9581351976461585,0.9721349544674425
30,Cumulative_distance,0.9502389293127255,0.9418500467216415,0.9586278119038094
